Time,Temperature,Humidity,Air Quality,Light,Loudness
1623803276,24.88,63.62,75,631,136
1623803286,24.94,63.56,75,629,141
1623803296,24.94,63.69,75,629,152
1623803306,24.91,63.69,75,630,182
1623803316,24.91,63.81,75,630,152
1623803326,24.88,63.81,75,628,129
1623803336,24.88,63.81,75,630,159
1623803346,24.84,63.88,75,630,164
1623803356,24.88,63.88,75,629,110
1623803366,24.81,64,75,631,150
1623803376,24.81,64.12,75,631,131
1623803386,24.81,64.06,75,629,154
1623803396,24.84,64,75,629,167
1623803406,24.81,64.06,75,629,163
1623803416,24.78,64.12,75,630,163
1623803426,24.72,64.19,75,629,189
1623803436,24.72,64.31,75,630,155
1623803446,24.69,64.38,75,629,108
1623803456,24.66,64.44,75,629,146
1623803466,24.62,64.62,75,629,155
1623803476,24.66,64.44,75,629,117
1623803486,24.62,64.69,75,630,130
1623803496,24.62,64.69,75,629,169
1623803506,24.59,64.69,75,629,132
1623803516,24.59,64.69,75,631,145
1623803526,24.59,64.75,75,629,153
1623803536,24.62,64.69,75,629,130
1623803546,24.66,64.69,75,629,169
1623803556,24.72,64.62,75,629,186
1623803566,24.81,64.56,75,629,168
1623803576,24.88,64.25,75,629,156
1623803586,25,64.06,75,629,165
1623803596,25.03,63.94,75,629,140
1623803606,25.03,63.81,75,630,136
1623803616,25.06,63.75,75,628,127
1623803626,25.06,63.75,75,629,145
1623803636,25.09,63.69,75,629,170
1623803646,25.12,63.62,75,629,145
1623803656,25.19,63.5,75,629,149
1623803666,25.22,63.44,75,629,165
1623803676,25.25,63.38,75,628,139
1623803686,25.28,63.38,75,628,191
1623803696,25.31,63.31,75,629,144
1623803706,25.22,63.31,75,628,140
1623803716,25.16,63.5,75,630,144
1623803726,25.12,63.5,75,628,156
1623803736,25.06,63.56,75,630,133
1623803746,25.03,63.69,75,631,190
1623803756,25.03,63.75,75,629,144
1623803766,25,63.88,75,631,134
1623803776,25,63.88,75,629,160
1623803786,24.94,64.06,75,629,123
1623803796,24.91,64.06,75,631,148
1623803806,24.97,64.06,75,630,139
1623803816,25,63.88,75,628,122
1623803826,25,63.88,75,629,151
1623803836,25.03,63.75,75,629,127
1623803846,25.03,63.81,75,629,141
1623803856,25,63.88,75,629,138
1623803866,24.97,63.81,75,629,137
1623803876,24.94,63.94,75,629,202
1623803886,24.91,64.06,75,629,187
1623803896,24.84,64.19,75,629,135
1623803906,24.81,64.25,75,631,130
1623803916,24.78,64.38,75,630,112
1623803926,24.81,64.44,75,628,179
1623803936,24.81,64.5,75,629,176
1623803946,24.78,64.56,75,630,159
1623803956,24.84,64.5,75,629,156
1623803966,24.81,64.31,75,631,136
1623803976,24.81,64.31,75,629,141
1623803986,24.88,64.31,75,629,163
1623803996,24.88,64.19,75,631,174
1623804006,24.94,64.06,75,629,186
1623804016,25,64,75,629,151
1623804026,25.03,63.94,75,629,138
1623804036,25.12,63.62,75,629,174
1623804046,25.12,63.56,75,630,178
1623804056,25.16,63.5,75,630,144
1623804066,25.19,63.38,75,628,178
1623804076,25.19,63.25,75,629,140
1623804086,25.22,63.12,75,629,127
1623804096,25.16,63.25,75,629,268
1623804106,25.09,63.25,75,631,131
1623804116,25.09,63.38,75,629,257
1623804126,25.09,63.5,75,629,184
1623804136,25.09,63.56,75,629,230
1623804146,25.06,63.56,75,629,170
1623804156,24.97,63.56,75,629,108
1623804166,24.94,63.69,75,629,130
1623804176,24.91,63.81,75,631,124
1623804186,24.91,63.81,75,630,42
1623804196,24.97,63.81,75,631,143
1623804206,24.94,63.81,75,629,158
1623804216,24.91,63.88,75,629,156
1623804226,24.88,63.88,75,628,150
1623804236,24.81,63.88,75,631,127
1623804246,24.72,63.94,75,628,62
1623804256,24.72,64.06,75,628,127
1623804266,24.66,64.19,75,628,159
1623804276,24.59,64.25,75,629,96
1623804286,24.62,64.44,75,629,106
1623804296,24.56,64.44,75,630,108
1623804306,24.53,64.62,75,629,161
1623804316,24.5,64.69,75,630,181
1623804326,24.38,64.75,75,628,168
1623804336,24.31,64.94,75,628,162
1623804346,24.28,65.19,75,630,111
1623804356,24.28,65.38,75,628,163
1623804366,24.34,65.31,75,628,139
1623804376,24.41,65.25,75,630,190
1623804386,24.47,65.19,75,628,179
1623804396,24.5,65,75,629,140
1623804406,24.53,64.94,75,628,154
1623804416,24.56,64.81,75,628,132
1623804426,24.5,64.81,75,628,184
1623804436,24.5,64.88,75,628,184
1623804446,24.5,64.81,75,628,179
1623804456,24.5,64.81,75,628,120
1623804466,24.53,64.81,75,630,182
1623804476,24.44,64.81,75,630,126
1623804486,24.47,64.88,75,630,182
1623804496,24.5,64.75,75,628,121
1623804506,24.56,64.69,75,628,147
1623804516,24.66,64.75,75,628,127
1623804526,24.56,64.56,75,628,129
1623804536,24.53,64.56,75,628,137
1623804546,24.53,64.62,75,629,165
1623804556,24.53,64.69,75,630,143
1623804566,24.5,64.75,75,630,174
1623804576,24.53,64.75,75,628,122
1623804586,24.53,64.81,75,628,169
1623804596,24.53,64.81,75,629,149
1623804606,24.56,64.88,75,630,93
1623804616,24.5,64.88,75,630,158
1623804626,24.53,64.88,75,628,154
1623804636,24.47,64.88,75,631,156
1623804646,24.53,64.94,75,629,169
1623804656,24.62,64.75,75,628,127
1623804666,24.66,64.62,75,631,157
1623804676,24.66,64.56,75,628,173
1623804686,24.69,64.44,75,629,127
1623804696,24.66,64.44,75,628,183
1623804706,24.66,64.44,75,628,154
1623804716,24.59,64.5,75,628,142
1623804726,24.5,64.69,75,628,153
1623804736,24.56,64.69,75,628,156
1623804746,24.66,64.62,75,629,138
1623804756,24.62,64.62,75,630,158
1623804766,24.5,64.75,75,628,181
1623804776,24.5,64.81,75,628,150
1623804786,24.5,64.88,75,628,174
1623804796,24.56,64.81,75,628,137
1623804806,24.59,64.81,75,628,157
1623804816,24.59,64.81,75,628,117
1623804826,24.5,64.81,75,628,135
1623804836,24.53,64.81,75,628,134
1623804846,24.47,64.94,75,628,152
1623804856,24.5,65,75,628,133
1623804866,24.5,64.94,75,630,148
1623804876,24.5,64.94,75,629,167
1623804886,24.53,64.88,75,628,143
1623804896,24.53,64.88,75,629,121
1623804906,24.56,64.81,75,628,162
1623804916,24.59,64.75,75,630,131
1623804926,24.56,64.75,75,628,131
1623804936,24.59,64.81,75,629,171
1623804946,24.53,64.75,75,628,144
1623804956,24.53,64.94,75,629,165
1623804966,24.56,64.88,75,629,147
1623804976,24.56,64.94,75,629,127
1623804986,24.53,64.94,75,629,173
1623804996,24.59,64.88,75,630,131
1623805006,24.53,65,75,628,141
1623805016,24.56,65,75,629,191
1623805026,24.62,64.88,75,629,165
1623805036,24.53,64.94,75,629,179
1623805046,24.5,65,75,628,157
1623805056,24.47,65,75,630,151
1623805066,24.53,65.06,75,629,102
1623805076,24.47,65.12,75,629,159
1623805086,24.41,65.25,75,629,136
1623805096,24.41,65.38,75,629,131
1623805106,24.44,65.38,75,628,145
1623805116,24.5,65.31,75,628,157
1623805126,24.56,65.25,75,629,133
1623805136,24.56,65.12,75,629,144
1623805146,24.66,64.94,75,628,163
1623805156,24.69,64.81,75,630,138
1623805166,24.75,64.69,75,629,154
1623805176,24.75,64.69,75,628,138
1623805186,24.72,64.62,75,628,156
1623805196,24.75,64.69,75,629,149
1623805206,24.69,64.75,75,628,158
1623805216,24.66,64.75,75,628,125
1623805226,24.56,64.88,75,629,125
1623805236,24.56,65,75,630,160
1623805246,24.47,65.19,75,630,170
1623805256,24.47,65.38,75,629,132
1623805266,24.5,65.38,75,628,133
1623805276,24.5,65.31,75,630,122
1623805286,24.56,65.19,75,629,148
1623805296,24.53,65.25,75,628,142
1623805306,24.53,65.38,75,628,108
1623805316,24.53,65.44,75,628,165
1623805326,24.56,65.44,75,629,133
1623805336,24.53,65.38,75,630,160
1623805346,24.56,65.38,75,630,154
1623805356,24.53,65.44,75,628,147
1623805366,24.5,65.5,75,628,156
1623805376,24.53,65.38,75,630,150
1623805386,24.56,65.38,75,630,115
1623805396,24.62,65.19,75,630,169
1623805406,24.72,65.06,75,628,165
1623805416,24.78,65,75,628,148
1623805426,24.84,64.88,75,630,131
1623805436,24.84,64.69,75,629,158
1623805446,24.91,64.56,75,628,146
1623805456,24.94,64.44,75,629,165
1623805466,25.03,64.25,75,628,153
1623805476,25.09,64.06,75,628,166
1623805486,25.09,63.94,75,631,160
1623805496,25.16,63.81,75,628,146
1623805506,25.19,63.75,75,629,139
1623805516,25.19,63.69,75,629,137
1623805526,25.28,63.62,75,628,139
1623805536,25.25,63.5,75,631,142
1623805546,25.22,63.56,75,628,160
1623805556,25.16,63.69,75,631,118
1623805566,25.16,63.75,75,629,156
1623805576,25.16,63.81,75,630,144
1623805586,25.16,63.69,75,630,101
1623805596,25.16,63.81,75,629,152
1623805606,25.25,63.69,75,630,153
1623805616,25.34,63.56,75,631,171
1623805626,25.44,63.38,75,631,142
1623805636,25.41,63.31,75,630,170
1623805646,25.31,63.38,75,631,134
1623805656,25.22,63.38,75,629,163
1623805666,25.28,63.44,75,630,154
1623805676,25.28,63.44,75,631,120
1623805686,25.19,63.56,75,630,90
1623805696,25.16,63.62,75,631,178
1623805706,25.19,63.69,75,629,111
1623805716,25.06,63.75,75,629,152
1623805726,25.06,63.88,75,631,90
1623805736,25,64,75,629,117
1623805746,24.97,64,75,628,148
1623805756,24.97,64.12,75,629,148
1623805766,24.94,64.19,75,629,159
1623805776,25,64.31,75,630,158
1623805786,24.94,64.31,75,629,133
1623805796,24.94,64.5,75,629,147
1623805806,25,64.56,75,630,112
1623805816,25.03,64.44,75,629,129
1623805826,25.12,64.31,75,629,142
1623805836,25.16,64.12,75,628,194
1623805846,25.25,63.94,75,628,134
1623805856,25.22,64.06,75,629,154
1623805866,25.16,64.06,75,628,173
1623805876,25.12,64.06,75,630,155
1623805886,25.12,64.12,75,629,133
1623805896,25.12,64.06,75,629,138
1623805906,25.12,64.12,75,630,145
1623805916,25.09,64.06,75,631,128
1623805926,25.16,64,75,630,176
1623805936,25.16,64,75,629,143
1623805946,25.25,63.94,75,630,130
1623805956,25.28,63.75,75,630,134
1623805966,25.28,63.62,75,630,165
1623805976,25.28,63.56,75,629,168
1623805986,25.22,63.69,75,630,136
1623805996,25.25,63.81,75,629,142
1623806006,25.19,63.88,75,631,127
1623806016,25.22,63.94,75,629,167
1623806026,25.19,63.94,75,629,146
1623806036,25.22,64,75,629,148
1623806046,25.16,64,75,629,181
1623806056,25.22,64.12,75,628,176
1623806066,25.19,64.19,75,630,149
1623806076,25.22,64,75,629,166
1623806086,25.25,63.94,75,631,136
1623806096,25.31,63.94,75,631,130
1623806106,25.34,63.88,75,629,121
1623806116,25.38,63.81,75,629,123
1623806126,25.28,63.81,75,629,144
1623806136,25.22,63.81,75,631,170
1623806146,25.22,63.94,75,629,155
1623806156,25.19,63.94,75,630,164
1623806166,25.19,63.88,75,629,155
1623806176,25.22,63.88,75,629,142
1623806186,25.25,63.94,75,630,150
1623806196,25.28,63.75,75,629,140
1623806206,25.31,63.5,75,629,145
1623806216,25.34,63.56,75,630,148
1623806226,25.34,63.69,75,630,136
1623806236,25.38,63.75,75,630,155
1623806246,25.31,63.94,75,630,145
1623806256,25.25,63.94,75,630,102
1623806266,25.19,64.06,75,630,144
1623806276,25.19,64.06,75,631,154
1623806286,25.19,64.19,75,630,116
1623806296,25.16,64.19,75,629,157
1623806306,25.12,64.19,75,630,71
1623806316,25.09,64.25,75,630,165
1623806326,25.06,64.38,75,630,155
1623806336,25.12,64.25,75,630,126
1623806346,25.16,64.25,75,629,178
1623806356,25.09,64.19,75,631,216
1623806366,25.12,64.25,75,630,122
1623806376,25.19,64.19,75,629,191
1623806386,25.25,64.25,75,630,144
1623806396,25.28,64.12,75,629,216
1623806406,25.31,64,75,629,128
1623806416,25.34,64.06,75,629,131
1623806426,25.31,63.94,75,629,164
1623806436,25.28,64,75,629,121
1623806446,25.28,63.94,75,629,143
1623806456,25.31,63.75,75,630,177
1623806466,25.31,63.62,75,630,158
1623806476,25.22,63.81,75,631,104
1623806486,25.16,63.94,75,629,137
1623806496,25.06,64.12,75,629,213
1623806506,25.03,64.38,75,631,181
1623806516,25,64.56,75,631,143
1623806526,25.09,64.56,75,630,127
1623806536,25.16,64.5,75,629,146
1623806546,25.19,64.44,75,629,164
1623806556,25.19,64.38,75,629,147
1623806566,25.19,64.19,75,629,160
1623806576,25.19,64.19,75,629,140
1623806586,25.19,64.12,75,629,142
1623806596,25.19,64.25,75,629,141
1623806606,25.16,64.38,75,629,162
1623806616,25.16,64.38,75,631,150
1623806626,25.12,64.38,75,629,153
1623806636,25.12,64.5,75,629,124
1623806646,25.06,64.56,75,631,127
1623806656,25.06,64.56,75,631,172
1623806666,25.09,64.62,75,630,123
1623806676,25.09,64.69,75,629,142
1623806686,25.09,64.62,75,628,183
1623806696,25.12,64.62,75,629,140
1623806706,25.09,64.62,75,630,146
1623806716,25.09,64.69,75,629,149
1623806726,25.09,64.81,75,630,154
1623806736,25.09,64.81,75,630,157
1623806746,25.06,64.81,75,630,155
1623806756,25.09,64.81,75,630,151
1623806766,25.12,64.69,75,631,158
1623806776,25.12,64.62,75,631,155
1623806786,25.16,64.56,75,630,149
1623806796,25.19,64.44,75,632,150
1623806806,25.22,64.31,75,632,136
1623806816,25.25,64.25,75,630,122
1623806826,25.28,64.12,75,629,167
1623806836,25.28,64.06,75,631,132
1623806846,25.28,64.12,75,632,174
1623806856,25.19,64.19,75,631,195
1623806866,25.16,64.19,75,630,132
1623806876,25.19,64.19,75,629,148
1623806886,25.22,64.25,75,630,148
1623806896,25.25,64.12,75,630,130
1623806906,25.38,64.06,75,630,143
1623806916,25.34,64,75,630,146
1623806926,25.34,63.94,75,629,125
1623806936,25.34,63.94,75,629,129
1623806946,25.38,63.88,75,631,154
1623806956,25.34,63.88,75,629,127
1623806966,25.38,63.94,75,629,170
1623806976,25.38,63.94,75,629,202
1623806986,25.38,63.88,75,630,136
1623806996,25.41,63.81,75,630,143
1623807006,25.47,63.81,75,629,177
1623807016,25.5,63.69,75,629,138
1623807026,25.44,63.75,75,632,173
1623807036,25.41,63.81,75,629,139
1623807046,25.41,63.75,75,629,151
1623807056,25.38,63.75,75,629,160
1623807066,25.38,63.88,75,630,134
1623807076,25.41,63.81,75,630,124
1623807086,25.38,63.88,75,630,144
1623807096,25.44,63.81,75,630,135
1623807106,25.5,63.69,75,631,150
1623807116,25.5,63.62,75,630,159
1623807126,25.53,63.56,75,629,152
1623807136,25.5,63.44,75,631,119
1623807146,25.56,63.44,75,629,150
1623807156,25.5,63.5,75,631,147
1623807166,25.47,63.44,75,630,173
1623807176,25.47,63.5,75,630,191
1623807186,25.44,63.5,75,629,130
1623807196,25.44,63.56,75,631,132
1623807206,25.44,63.5,75,630,154
1623807216,25.47,63.5,75,630,157
1623807226,25.41,63.5,75,629,163
1623807236,25.38,63.62,75,631,139
1623807246,25.38,63.62,75,629,140
1623807256,25.41,63.56,75,630,153
1623807266,25.47,63.62,75,629,117
1623807276,25.44,63.5,75,632,159
1623807286,25.44,63.56,75,629,139
1623807296,25.34,63.62,75,630,177
1623807306,25.34,63.75,75,629,148
1623807316,25.31,63.88,75,631,157
1623807326,25.34,63.94,75,630,145
1623807336,25.34,63.88,75,630,141
1623807346,25.34,63.94,75,629,129
1623807356,25.31,63.94,75,629,127
1623807366,25.38,63.88,75,629,166
1623807376,25.44,63.81,75,629,153
1623807386,25.44,63.69,75,629,145
1623807396,25.41,63.75,75,631,161
1623807406,25.44,63.88,75,631,95
1623807416,25.38,63.88,75,629,131
1623807426,25.34,63.94,75,631,156
1623807436,25.38,63.94,75,631,130
1623807446,25.38,63.88,75,629,135
1623807456,25.38,63.88,75,631,142
1623807466,25.41,63.94,75,629,134
1623807476,25.44,63.75,75,629,192
1623807486,25.47,63.69,75,629,189
1623807496,25.47,63.69,75,629,151
1623807506,25.38,63.69,75,631,145
1623807516,25.22,63.75,75,629,131
1623807526,25.25,63.94,75,629,120
1623807536,25.19,64,75,630,154
1623807546,25.22,64.12,75,629,153
1623807556,25.25,64.12,75,629,180
1623807566,25.25,64.06,75,629,142
1623807576,25.25,64.06,75,630,126
1623807586,25.28,64.12,75,630,240
1623807596,25.38,64,75,629,137
1623807606,25.38,63.94,75,629,153
1623807616,25.31,63.88,75,629,168
1623807626,25.38,63.94,75,630,136
1623807636,25.44,63.81,75,629,142
1623807646,25.47,63.75,75,629,138
1623807656,25.53,63.56,75,629,127
1623807666,25.47,63.56,75,630,162
1623807676,25.47,63.5,75,629,148
1623807686,25.41,63.62,75,631,151
1623807696,25.41,63.62,75,629,115
1623807706,25.41,63.69,75,631,152
1623807716,25.41,63.62,75,629,155
1623807726,25.41,63.69,75,630,127
1623807736,25.34,63.75,75,629,200
1623807746,25.31,63.81,75,631,182
1623807756,25.25,64,75,629,190
1623807766,25.25,64,75,629,181
1623807776,25.22,64.06,75,630,135
1623807786,25.22,64.19,75,629,142
1623807796,25.22,64.19,75,629,166
1623807806,25.28,64.25,75,629,127
1623807816,25.25,64.12,75,630,160
1623807826,25.28,64.12,75,629,166
1623807836,25.38,64.12,75,630,168
1623807846,25.34,64,75,630,141
1623807856,25.44,63.94,75,629,126
1623807866,25.47,63.81,75,629,162
1623807876,25.47,63.75,75,631,141
1623807886,25.47,63.75,75,629,127
1623807896,25.47,63.69,75,630,202
1623807906,25.47,63.69,75,631,139
1623807916,25.5,63.62,75,630,130
1623807926,25.53,63.56,75,630,158
1623807936,25.5,63.5,75,630,148
1623807946,25.56,63.5,75,632,150
1623807956,25.53,63.44,75,630,144
1623807966,25.53,63.31,75,630,176
1623807976,25.53,63.38,75,632,179
1623807986,25.53,63.25,75,630,147
1623807996,25.59,63.25,75,630,136
1623808006,25.62,63.19,75,629,135
1623808016,25.59,63.31,75,632,138
1623808026,25.66,63.25,75,631,139
1623808036,25.69,63.19,75,632,162
1623808046,25.78,63.06,75,630,141
1623808056,25.75,63,75,630,141
1623808066,25.78,62.81,75,632,128
1623808076,25.78,62.75,75,631,142
1623808086,25.75,62.81,75,630,152
1623808096,25.75,62.75,75,631,139
1623808106,25.72,62.81,75,630,145
1623808116,25.69,62.88,75,630,125
1623808126,25.66,62.88,75,630,145
1623808136,25.66,62.88,75,630,127
1623808146,25.66,62.94,75,630,148
1623808156,25.62,63.06,75,632,144
1623808166,25.62,63.12,75,630,154
1623808176,25.59,63.06,75,630,121
1623808186,25.59,63.06,75,630,125
1623808196,25.62,63.06,75,630,286
1623808206,25.56,63.06,75,631,216
1623808216,25.53,63.06,75,630,144
1623808226,25.47,63.12,75,630,185
1623808236,25.47,63.19,75,630,140
1623808246,25.47,63.25,75,630,160
1623808256,25.34,63.25,75,630,160
1623808266,25.28,63.38,75,630,127
1623808276,25.22,63.5,75,631,140
1623808286,25.22,63.81,75,632,158
1623808296,25.16,63.88,75,630,154
1623808306,25.19,63.81,75,630,156
1623808316,25.22,64,75,631,163
1623808326,25.28,63.88,75,629,136
1623808336,25.28,63.81,75,629,251
1623808346,25.28,63.62,75,631,149
1623808356,25.38,63.62,75,631,168
1623808366,25.31,63.5,75,631,160
1623808376,25.28,63.56,75,630,142
1623808386,25.41,63.56,75,631,176
1623808396,25.41,63.5,75,631,167
1623808406,25.41,63.44,75,630,165
1623808416,25.44,63.38,75,629,131
1623808426,25.44,63.38,75,630,170
1623808436,25.44,63.38,75,629,150
1623808446,25.41,63.38,75,629,168
1623808456,25.38,63.31,75,630,130
1623808466,25.34,63.31,75,630,142
1623808476,25.31,63.31,75,630,159
1623808486,25.31,63.44,75,629,199
1623808496,25.38,63.44,75,629,146
1623808506,25.41,63.31,75,631,163
1623808516,25.47,63.25,75,629,169
1623808526,25.47,63.19,75,631,144
1623808536,25.41,63.19,75,630,148
1623808546,25.38,63.25,75,630,157
1623808556,25.31,63.38,75,630,141
1623808566,25.28,63.5,75,632,151
1623808576,25.22,63.5,75,630,144
1623808586,25.28,63.62,75,630,139
1623808596,25.34,63.56,75,629,148
1623808606,25.38,63.56,75,630,174
1623808616,25.38,63.5,75,630,150
1623808626,25.44,63.44,75,632,152
1623808636,25.5,63.25,75,632,164
1623808646,25.53,63.06,75,629,140
1623808656,25.56,63,75,630,145
1623808666,25.53,63,75,632,159
1623808676,25.5,63,75,632,140
1623808686,25.53,62.94,75,630,117
1623808696,25.53,63,75,631,148
1623808706,25.47,63.06,75,632,161
1623808716,25.44,63.12,75,630,157
1623808726,25.41,63.12,75,629,167
1623808736,25.34,63.31,75,630,152
1623808746,25.34,63.44,75,630,153
1623808756,25.38,63.38,75,630,142
1623808766,25.38,63.38,75,632,144
1623808776,25.41,63.25,75,630,138
1623808786,25.41,63.25,75,630,157
1623808796,25.41,63.31,75,630,132
1623808806,25.38,63.38,75,631,104
1623808816,25.41,63.38,75,629,126
1623808826,25.34,63.44,75,629,152
1623808836,25.31,63.44,75,629,173
1623808846,25.25,63.44,75,630,149
1623808856,25.22,63.62,75,629,140
1623808866,25.25,63.69,75,631,155
1623808876,25.28,63.62,75,630,164
1623808886,25.41,63.5,75,629,158
1623808896,25.44,63.44,75,629,155
1623808906,25.41,63.44,75,630,142
1623808916,25.41,63.31,75,629,174
1623808926,25.44,63.25,75,631,135
1623808936,25.47,63.25,75,629,139
1623808946,25.5,63.12,75,630,169
1623808956,25.5,63.12,75,629,172
1623808966,25.53,63,75,629,171
1623808976,25.5,62.94,75,631,136
1623808986,25.53,62.94,75,631,165
1623808996,25.56,63,75,629,152
1623809006,25.59,62.94,75,630,145
1623809016,25.62,62.81,75,629,163
1623809026,25.59,62.81,75,631,167
1623809036,25.66,62.69,75,630,168
1623809046,25.66,62.62,75,632,144
1623809056,25.62,62.69,75,630,152
1623809066,25.53,62.75,75,629,162
1623809076,25.5,62.88,75,630,140
1623809086,25.44,62.94,75,631,160
1623809096,25.44,63.06,75,630,118
1623809106,25.44,63.19,75,630,136
1623809116,25.47,63.25,75,629,187
1623809126,25.47,63.25,75,632,163
1623809136,25.5,63.19,75,630,153
1623809146,25.5,63.25,75,632,126
1623809156,25.44,63.25,75,630,153
1623809166,25.44,63.31,75,630,130
1623809176,25.41,63.31,75,629,169
1623809186,25.38,63.44,75,630,148
1623809196,25.34,63.5,75,629,131
1623809206,25.38,63.44,75,630,197
1623809216,25.41,63.38,75,632,142
1623809226,25.41,63.44,75,631,154
